restaurant_id,restaurant_name,total_revenue,total_orders,avg_order_value
173,Tandoori Knight,290.17,2,145.09
9406,Rolls On Wheels,289.72,2,144.86
5070,Cafe Madhura,289.63,2,144.82
4036,Handi Biryani,289.44,1,289.44
1781,Hotel Empark,289.27,1,289.27
10097,Sri Raghavendra Prasanna Coffee Club,289.24,2,144.62
11261,Mad Over Fries,289.14,1,289.14
260,Jalaram Sweets,289.14,1,289.14
10198,Absolute Chinese,288.86,1,288.86
1501,Indian Kitchen Eateries-IKE,287.84,1,287.84
5034,Biryani Junction,287.84,1,287.84
8932,Chaai Resto,287.7,1,287.7
2126,FreshMenu,287.24,1,287.24
8053,The Biryanis,287.19,2,143.6
12399,Real Ambur Dum Biryani,287.17,1,287.17
8654,J's Pastas and Pizzas,287.14,1,287.14
11816,Jay Bhavani,286.37,2,143.19
10116,Karavali Lunch Home,285.91,2,142.96
1771,Sreeraj Lassi Bar,285.86,2,142.93
6510,Amaravathi Mess,285.84,1,285.84
4809,Treat,285.82,1,285.82
5287,Shree Khana Khazana,284.51,1,284.51
6363,CAMP TANDOOR,284.45,1,284.45
10193,Frozenheit?,284.03,1,284.03
8470,Jumping Beans,283.95,1,283.95
10716,Veg By Nature,283.89,1,283.89
1904,Mane Holige,283.43,2,141.72
8979,Krispy Kreme,282.77,1,282.77
2418,Aapni Rasoi,282.45,1,282.45
1807,New Udupi Upahar,282.39,1,282.39
6722,Lassi Corner,282.31,2,141.16
11797,Davanagere Butter Dosa Hotel,281.81,4,70.45
11881,Oogway express,281.76,1,281.76
9240,Kenny's Restaurant,281.6,1,281.6
7337,Konfection Konnection,280.66,1,280.66
6401,Arina's,280.48,1,280.48
7277,Mummy's Kitchen,280.42,1,280.42
10314,Chetty's Coffee,280.26,2,140.13
10271,Sagar Kabab Corner,280.06,1,280.06
399,Juice Junction Food Court,279.7,1,279.7
6569,Tikka Kebab,279.65,2,139.83
8405,Calcutta Victoria Chat House,278.76,1,278.76
10408,Rayalaseema Ruchulu,278.64,1,278.64
5084,Delite Chaat House,278.18,2,139.09
8155,The Cake Mart,278.07,1,278.07
4814,Subway,278.05,1,278.05
7199,Asha Sweets Center,277.67,2,138.83
1038,I Cool,277.6,2,138.8
10797,New Sagar Fast Food,277.51,1,277.51
5931,Food Theory,277.23,1,277.23
6564,Andhra Food Cafe (AFC),277.02,1,277.02
5021,BOX8- Desi Meals,276.94,2,138.47
373,Sandwich Mama's And Frozen Monster,276.61,2,138.31
6548,Nainital North Indian Restaurant,276.21,1,276.21
7298,Natural Ice Cream,275.75,5,55.15
102,Cakes & Slices,275.42,1,275.42
4706,Crunchie Corner,275.16,1,275.16
6374,Kinara Tiffany,275.08,2,137.54
4467,Master Chifoo,274.55,1,274.55
3789,Faasos,274.3,1,274.3
11972,Al-Bek,274.14,1,274.14
288,Matru Sagar,273.71,1,273.71
9996,Shree Saraswathi Sweets Centre,273.65,2,136.83
8836,Crunch Pizzas,273.64,1,273.64
2377,Freshies Gourmet Salads,273.29,1,273.29
4037,Happy Eat,273.09,1,273.09
5665,New Farm Fresh,273.03,1,273.03
3992,Eatwell Restaurant,272.86,1,272.86
7529,de Ranthal,272.8,2,136.4
10124,Praja Thindi,272.68,3,90.89
773,Chicken County Grand,272.52,1,272.52
9781,Hungry Paunch,272.36,2,136.18
853,Bikaner Jn,272.31,2,136.16
11581,Five Star Chicken,272.18,2,136.09
11476,G8 Punjabi Tadka,272.09,1,272.09
6148,Zeeshan,271.26,1,271.26
7522,Ziyan's Cafe 27th,270.74,1,270.74
9917,The Mylapore Cafe,270.37,2,135.19
816,Yum In My Tum,270.08,2,135.04
40,Havyaka Mess,269.69,1,269.69
11605,Sagar Restaurant & Chats,269.69,1,269.69
7108,WOW! Momo,269.68,1,269.68
4723,Rolls & Bowls,269.64,2,134.82
8948,The Bridge Walk Cafe,269.6,2,134.8
4085,Salem Kitchen,269.49,1,269.49
6537,MDP Coffee House,269.0,2,134.5
2400,Fusion Tadka,268.98,1,268.98
4969,Dhuaan,268.82,1,268.82
7740,Zaikedar Kitchen,268.05,1,268.05
10292,Totaram's Paranthas,268.0,2,134.0
1403,Sri Lakshmi Curries & Pickles,267.87,1,267.87
10889,Eat Well,267.76,2,133.88
383,Pure & Natural,267.45,1,267.45
7622,The Little Chef,267.4,1,267.4
2217,Firangi Bake,267.23,1,267.23
9915,Shahi Dasterkhwan,267.21,1,267.21
3970,Kitchens@Whitefield,266.96,1,266.96
9634,Shanti Sweets,266.74,2,133.37
4305,Apsara Ice Cream,265.83,1,265.83
1849,Davangere Benna Dose Hotel,265.66,2,132.83
8965,Hyderabad Biryani,265.44,1,265.44
2524,Just Bake,264.91,2,132.45
5393,Desi Flavours,264.9,1,264.9
8221,Desi Bytes,264.56,1,264.56
1069,Shree Guru Raghavendra Chats Chintamani Special,264.32,1,264.32
10845,Pizza Home,263.89,1,263.89
9977,BOX8- Desi Meals,263.88,1,263.88
3558,Deccan Spices,263.84,1,263.84
10341,Sagar Samrat,263.82,1,263.82
9772,Nanna Munna Paratha House,263.73,1,263.73
9190,T-hut Cafe,263.68,1,263.68
6735,French Bake House,262.96,2,131.48
8781,Anda Ka Funda,262.63,1,262.63
3300,Tempura Restaurant,262.53,1,262.53
1872,Hotel Ruchi Priya,261.64,1,261.64
7178,Cafe Jezve,261.62,1,261.62
10429,Absolute Waffles,261.2,2,130.6
3980,Techies Kitchen,260.53,2,130.27
1157,Dream a Dozen,260.1,1,260.1
3224,The J,259.6,1,259.6
9333,Le Roll Cafe,259.55,2,129.78
7234,Zabi,259.5,2,129.75
5092,Kairali,259.33,1,259.33
1961,Frozen Bottle,258.89,1,258.89
6612,Just Shawarma,258.66,1,258.66
207,C Corner,258.49,1,258.49
10127,Swagath Restaurant,258.48,1,258.48
1401,Rara Avis,258.41,1,258.41
7502,Vijayawada Style,258.4,1,258.4
78,Kadalu Sea Food Restaurant,258.35,1,258.35
9776,Jai Jinendra,258.19,1,258.19
5418,Tenzin Kitchen,258.12,1,258.12
6765,Food Club Restaurant,257.96,1,257.96
3624,Sweet Truth,257.73,1,257.73
10212,Faasos,257.57,2,128.79
6518,Lassi Corner,257.06,1,257.06
10259,Rishi's Paratha Plaza,256.33,2,128.17
4187,Andhra Biryanis,256.33,1,256.33
10333,Cakeport,256.21,1,256.21
7110,Grand Taj Durbar,256.2,1,256.2
9401,Creamyum,255.51,2,127.76
7941,Cup Chronicles Cafe,255.51,1,255.51
5572,Khan Saab Hotel,255.36,1,255.36
7470,Chaai Resto,255.17,1,255.17
4106,Aditya Sweets,254.9,1,254.9
2501,Khan Saheb Grills And Rolls,254.76,1,254.76
2129,Thiruvithamkoor Restaurant,254.72,1,254.72
1883,Nandhini Deluxe,254.65,2,127.32
1040,Mahek Pizza,254.37,1,254.37
3046,Healthie,254.28,1,254.28
759,Fish Chain,254.19,1,254.19
3124,Jars,254.16,1,254.16
2375,Abbabi Chicken,254.14,2,127.07
11507,Kishi's Cafe,253.42,1,253.42
9119,Just Bake,253.28,1,253.28
12362,nu.tree,253.26,2,126.63
7330,New Prashanthi Donne Biryani,252.72,1,252.72
6781,Salt And Spice,252.63,1,252.63
1493,Ishta Cafe,252.31,1,252.31
11776,New Udupi Grand,252.09,1,252.09
7091,Polar Bear,251.85,1,251.85
4555,INDULGE by InnerChef,251.67,1,251.67
11948,Reddy Hotel,251.07,1,251.07
3275,Coastal Delight,251.0,1,251.0
6403,Debby's Kitchen,251.0,1,251.0
7391,Ibaco,250.99,1,250.99
11298,The London Shakes,250.48,1,250.48
1212,Hot Rolls & House Of Kebabs,250.3,1,250.3
223,Biggies Burger 'n' More,250.24,1,250.24
4172,Radha Rani,249.68,1,249.68
6685,Crumbz Crunches,249.24,1,249.24
8032,Andal Mess,248.58,3,82.86
9645,Kolkata Famous Kati Rolls,248.4,1,248.4
4579,Mad About China,248.38,1,248.38
6622,Satkar Restaurant,248.04,1,248.04
1089,Thejas Bhavan,247.4,1,247.4
8764,Bombay Kulfis,247.0,2,123.5
2139,Kerala Mess Upahar,246.63,2,123.32
2340,Shree Khana Khazana,246.56,2,123.28
10425,Donne Biriyani Angadi Mane,246.36,2,123.18
5103,Bite Me Cupcakes,246.31,2,123.16
6610,Cafe Coffee Day,246.14,1,246.14
7676,Rock View Family Restaurant,245.88,1,245.88
4086,Pizza Hut,245.57,1,245.57
11808,Chandus Hotel,245.19,2,122.6
1158,Bread Crumbs Bakery,243.81,2,121.91
8269,Taza Tawa,243.55,1,243.55
1081,Chicken Man,243.17,1,243.17
915,Zeeshan,242.78,1,242.78
329,Little Cafe,242.68,1,242.68
7576,Thalassery Mess,242.41,1,242.41
11932,Just Bake,242.25,2,121.13
11448,Amma's Pastries,241.95,1,241.95
6111,A2B - Adyar Ananda Bhavan,241.51,1,241.51
3660,Burger King,241.08,1,241.08
3223,The Chariot,241.02,2,120.51
10168,Nature's Caff,240.93,1,240.93
3086,Pind Balluchi,240.9,1,240.9
12116,Punjab Junction,240.67,1,240.67
7724,Just Bake,240.58,1,240.58
1247,Shiv Sagar,240.28,1,240.28
10248,The Belgian Waffle Co.,240.2,1,240.2
11583,Watson's,240.11,1,240.11
5064,Sharma's Malai & Masala,240.02,1,240.02
263,Cocoa Bakes,239.89,1,239.89
8041,Rannaghar,238.37,1,238.37
12284,Cream & Fudge,238.04,2,119.02
2313,Uptown Sliders & Shakes,238.0,1,238.0
6925,Desi Tadka,237.93,1,237.93
615,Tisano Cafe,237.82,1,237.82
8890,SLV Upahara,237.46,1,237.46
6395,A2B - Adyar Ananda Bhavan,237.12,1,237.12
2281,Kabab Magic,236.76,2,118.38
678,Kitchens@JP Nagar,236.19,2,118.1
2054,Saarangi Express,235.08,1,235.08
10372,Halli Mane Donne Biriyani,234.39,1,234.39
5022,KFC,234.33,1,234.33
8882,Five Star Chicken,234.31,1,234.31
4486,Kakaji,234.09,1,234.09
7877,Five Star Chicken,234.07,1,234.07
11474,Shahi Darbar Roll Centre,233.64,1,233.64
4230,Special Biryani House,233.47,1,233.47
4978,FreshMenu,233.4,1,233.4
7185,Ahaan Restaurant,232.57,2,116.29
5316,Asha Tiffins,232.16,1,232.16
3125,Pabrai's Fresh & Naturelle Icecreams,231.97,1,231.97
5367,Attic Lounge,231.77,1,231.77
11335,Wow! Sikkim Momo,231.55,1,231.55
7564,56 Bhoga Sweets,231.44,1,231.44
11046,Foodishq,230.6,1,230.6
931,Sambram Biriyani Paradise,230.18,1,230.18
4477,Kabab Magic,229.46,1,229.46
6428,Calcutta Chats,229.33,2,114.66
6042,Om Sweets & Snacks,229.18,1,229.18
1431,Desi Wok,229.08,1,229.08
8314,Tosco,228.9,1,228.9
3092,Hotel Ramprasad,228.65,1,228.65
8579,Kylie's,228.57,1,228.57
5238,Maa Bhook Lagi,228.34,1,228.34
25,Coffee Tindi,228.3,2,114.15
6666,Annapurna Andhra Hotel,228.04,1,228.04
43,Hotboxit,227.77,1,227.77
8185,Singh Saab,227.52,1,227.52
7980,Raenss Cafe,227.5,1,227.5
6600,Nandanam Restaurant,227.04,1,227.04
7262,Sidra Eatery,227.0,1,227.0
11980,Sri Sai Palace,226.53,1,226.53
2357,Bombay Kulfi,226.51,1,226.51
247,A2B - Adyar Ananda Bhavan,226.08,2,113.04
8732,California Burrito,225.99,1,225.99
11284,Baskin Robbins,225.4,2,112.7
5900,Namaste Kitchen,225.16,1,225.16
6480,24 Hours Coffee Drop - La Classic,225.07,1,225.07
4982,Chettayees,224.89,1,224.89
2104,Cafe Coffee Day,224.81,1,224.81
11025,Curries And Pickles,224.18,1,224.18
11469,H3O,224.15,1,224.15
11639,Rolling Waffles,224.08,1,224.08
3651,Taste Of Tibet,224.0,2,112.0
980,Burrito Boys,223.86,1,223.86
7831,Ice Cream Buggy,223.71,1,223.71
10266,Food & Friends,223.61,1,223.61
57,XO Belgian Waffle,223.4,1,223.4
10384,Baskin Robbins,222.63,1,222.63
1102,Udupi Thaja Thindi,222.48,1,222.48
184,By 2 Coffee,222.47,1,222.47
8649,The Punjabi Bites,222.37,1,222.37
3192,Munchies,222.01,1,222.01
8704,Just Bake,221.94,1,221.94
3834,Tibbs Frankie,221.79,1,221.79
2189,Behrouz Biryani,221.57,1,221.57
7280,King Kong,221.49,1,221.49
10416,Nikki's,221.37,1,221.37
559,Ranganna Military Hotel,221.35,2,110.68
11554,Srinidhi Hotel,221.17,1,221.17
4798,KFC,221.12,2,110.56
11011,Agraharam Meal,221.06,1,221.06
8135,Anjappar,221.04,1,221.04
11752,Asha Sweets Centre,220.84,2,110.42
10241,Brahmins' Thatte Idli,220.82,1,220.82
11540,Bismillah Ambur Biryani,220.64,1,220.64
10731,Hotel Vaishali,220.52,1,220.52
11166,Nukkad Box,220.46,1,220.46
10460,Donne Biriyani Angadi Mane,220.38,1,220.38
573,Mahalaxmi Tiffin Room,220.36,2,110.18
11790,Kanti Sweets,220.21,2,110.1
8255,Saka Eatery Outlet,219.97,1,219.97
9653,Hyderbadi Irani Tea,219.46,2,109.73
11632,Mouthful,218.8,1,218.8
10869,Biryani & Kabab Corner,218.7,1,218.7
8365,Samosa Party,218.06,1,218.06
9731,RÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂªveur Chocolates,218.01,1,218.01
4067,The Waffcake Legacy,218.0,1,218.0
1707,Five Star Chicken,217.5,3,72.5
2876,Konark Vegetarian Restaurant,217.29,4,54.32
10884,Indiana Burgers,217.09,1,217.09
12069,Angaar Biriyani,216.87,1,216.87
9688,A2B - Adyar Ananda Bhavan,216.26,2,108.13
4098,Palos,215.84,2,107.92
10060,Banaras Sweet House,215.64,1,215.64
1888,Siddique Kabab Centre,215.61,1,215.61
166,Kanti Sweets,215.5,1,215.5
2137,Punjabi Dawat,215.25,1,215.25
1999,Hotel Janatha,215.14,2,107.57
24,CAFE NOVA,215.13,1,215.13
11544,Just Bake,214.95,1,214.95
3627,Thom's Bakery,214.92,1,214.92
1456,Nammuru Nati Hotel,214.84,1,214.84
5221,Sagar Fast Food,214.68,1,214.68
11630,Oyalo,213.86,1,213.86
2141,XO Belgian Waffle,213.75,1,213.75
5604,Cinnamon,213.7,1,213.7
2743,Hyderabadi Biryani Hub,213.33,1,213.33
60,Chinese Kitchen,213.31,1,213.31
4163,Abhiruchi Andhra Mess,213.19,1,213.19
155,The Fortuna,213.13,1,213.13
1746,Wat-a-Burger!,212.9,1,212.9
11032,Mad Over Donuts,212.6,2,106.3
4248,Bobacha,212.24,1,212.24
2342,Shri Vishnu Grand,211.62,1,211.62
6900,4Foodiez - The Restaurant,211.56,1,211.56
8982,New Krishna Sagar,211.34,1,211.34
8076,PreRit's Food Factory,211.2,1,211.2
6368,Grand Spicy Restaurant,210.92,1,210.92
10038,Sri Basaveshwara U.K Foods,210.68,1,210.68
783,Momo Junction,210.67,1,210.67
9342,Whistling Tandoor,210.67,1,210.67
8861,Chefie,210.11,2,105.06
4046,Kerala Tiffin,210.09,2,105.05
991,Waffle Stories,209.78,1,209.78
7677,OMY Grill,209.75,1,209.75
8858,Kolkata Kati Rolls,209.02,3,69.67
820,Biryani Miya,208.73,1,208.73
12250,Thalaserry Food Court,208.36,1,208.36
9961,Domino's Pizza,208.28,1,208.28
5482,Snow'ora,208.19,1,208.19
9152,Pathaan Sir,207.88,1,207.88
526,SLV Refreshment,207.84,2,103.92
9232,Cafe P Square,207.72,1,207.72
11842,Donne Biriyani Mane,207.71,1,207.71
10356,Dhadoom,207.37,1,207.37
11347,Durga Mess,207.24,1,207.24
3061,SGS Non Veg - Gundu Pulav,207.15,1,207.15
12357,Desi Chats,206.71,1,206.71
352,Shawarma Inc,206.61,2,103.31
9047,Dreamland Food Corner,206.47,1,206.47
9022,World In A Bowl,206.31,1,206.31
11688,Dhanya Nati Style Restaurant,206.08,2,103.04
3037,New Alameen Restaurant,206.05,1,206.05
740,Cheesiano Pizza,205.64,1,205.64
5081,Dwaraka Krishna,205.3,1,205.3
8368,Achayyan's,205.21,2,102.6
3994,Frozen Bottle,204.8,1,204.8
8934,Starbucks,204.61,1,204.61
8236,Just Bake,204.56,1,204.56
3217,EatWater,204.51,1,204.51
10236,Halli Donne Biryani Nati Style,204.23,1,204.23
8957,T4U Cafe,204.22,1,204.22
8142,Chillikum,204.16,1,204.16
254,Kolkata Kathi Roll's,203.77,1,203.77
8813,Chilly N Chicken,203.5,1,203.5
6301,Chai Chowk,203.33,1,203.33
11216,Udupi South Saviruchi,203.06,2,101.53
5093,Polar Bear,202.99,1,202.99
11504,Five Star Chicken,202.94,2,101.47
12007,Lassi Shop,202.72,2,101.36
10277,Cafe Coffee Day,202.71,1,202.71
3252,Red Lantern,202.53,1,202.53
5007,Hakka Chinese Restaurant,202.36,1,202.36
9297,OvenTreats - Patisserie.Bistro,202.16,1,202.16
11675,Donne Biryani House,201.82,1,201.82
6936,Ayesha Hotel,201.26,1,201.26
2470,Health Zingo,201.17,1,201.17
6634,Swathi Restaurant - The Vintage Inn,200.14,1,200.14
11319,Just Bake,199.85,1,199.85
6614,Sunny's,199.7,1,199.7
2155,Fun Kitchen,199.5,1,199.5
5459,Shaap,199.19,1,199.19
1722,Keventers,198.65,1,198.65
3027,The Mughal's,198.47,1,198.47
359,Nammura Donne Biriyani,198.21,1,198.21
244,Daal Roti,197.85,1,197.85
34,Behrouz Biryani,197.21,1,197.21
9196,Chung Wah,197.12,1,197.12
4722,Odisha Kitchen,196.81,1,196.81
9673,Hungry Travellers Cafe,196.4,1,196.4
10189,The Good Bowl,196.27,1,196.27
786,Punjabi Food Corner,196.11,1,196.11
9587,De Grand,195.25,1,195.25
9908,Five Star Chicken,194.8,1,194.8
12176,Golden Food Palace,194.68,1,194.68
11609,Hotel Halli Nenapu,194.5,1,194.5
10929,Balaji Abhiruchi Multicuisine Restaurant,194.39,2,97.2
4490,Kidilum,193.98,1,193.98
11378,Om Sai Ram Food Junction,193.78,1,193.78
6559,Pimento,193.69,1,193.69
847,The Bong Palate,193.57,1,193.57
945,Paratha Plaza,193.5,1,193.5
9191,Natural Ice Cream,193.36,2,96.68
7534,Kaka-T-Cafe,192.7,1,192.7
10538,Hotel Emirates,192.6,1,192.6
11921,Cranganore House,192.59,1,192.59
379,Chung's Chinese Corner,191.87,1,191.87
7626,Enroute,191.61,1,191.61
199,Cool Corner,191.6,2,95.8
8180,Spicy Corner,191.52,2,95.76
8739,Durbari Restaurant,191.43,1,191.43
12245,The South,191.41,1,191.41
2225,Just Shawarma,191.37,1,191.37
9127,The Fiery Indian Kitchen,191.34,1,191.34
6256,Atta Galata,191.2,1,191.2
6523,Faasos,191.17,1,191.17
11953,Eatery 19/5,191.08,1,191.08
1266,Lalchee's Rasoi,191.03,1,191.03
9712,Big Mishra Pedha,190.89,2,95.45
2751,Polar Bear,190.87,1,190.87
2190,Sri Krishna Kitchen,190.84,1,190.84
10317,Karavali Lunch Home,190.57,1,190.57
2093,The Hub - Ibis Bengaluru,190.21,1,190.21
12201,Golden Paradise,189.67,1,189.67
10257,Krispy Kreme,189.61,1,189.61
10057,The Fiery Indian Kitchen,188.83,1,188.83
8123,Sethji Home Made Food,188.64,1,188.64
4233,Sri Rajalakshmi Sweets,188.45,1,188.45
4042,InnerChef,188.26,1,188.26
6463,This Cafe Has No Name Cafe,188.06,1,188.06
3234,Gowdru Hotel,188.02,1,188.02
801,Agarwal Food Service,187.0,1,187.0
609,Melt - Eden Park,186.54,1,186.54
3285,OCEA HOTEL,186.49,1,186.49
2102,Puro Gusto,186.28,1,186.28
307,Waffle-A-Go Go,185.8,1,185.8
10923,Laziz,185.73,1,185.73
10486,Mangalore Lunch Home,185.66,1,185.66
6282,Tibbs Frankie,185.36,1,185.36
10118,Nimma Mane,185.15,1,185.15
8964,Cafe 99 Kerala Mess,185.14,1,185.14
440,Chinese Square,185.11,2,92.55
611,Spice Code,184.34,1,184.34
7480,Happy Days,184.06,1,184.06
6730,Just Bake,183.93,1,183.93
9136,Curries & Chillies,183.79,1,183.79
10865,Burger Bite House,183.22,1,183.22
6400,Curries And Pickles,183.17,3,61.06
11914,Neema Restaurant,183.08,2,91.54
4607,Delhi Restaurant,182.91,2,91.46
2835,Nanda's,182.67,1,182.67
3316,Oye Amritsar,182.4,1,182.4
10790,Aastha Bengali Mess,182.33,1,182.33
1696,36th Cross Coffee Mane,182.28,1,182.28
8508,Banchharam,182.27,2,91.13
11573,Indira Canteen,182.15,1,182.15
11488,Gupshap,182.13,1,182.13
5295,Reddy's Restaurant,181.73,1,181.73
6907,Enroute,181.66,1,181.66
4327,Bengaluru Square,181.63,1,181.63
6243,JukeBox,181.56,1,181.56
9789,Nightfork,180.55,1,180.55
11330,Deepak Paratha Plaza,179.63,1,179.63
430,Happy Chopsticks,179.48,1,179.48
8534,Swing,179.34,1,179.34
2830,Purani Dilli By Anand Sweets,179.32,1,179.32
11426,Star Food County,179.08,1,179.08
5749,Imperial Restaurant,178.66,1,178.66
6034,Bullet Biryani,178.58,1,178.58
4825,A2B - Adyar Ananda Bhavan,178.46,1,178.46
4242,nu.tree,178.32,1,178.32
9006,Jai Bhavani Dhaba,177.58,1,177.58
1563,Veruthe Oru Thattukada,177.43,1,177.43
178,Shakes Theory,177.04,1,177.04
6640,Bhukkads,176.75,1,176.75
9210,SV Indian Restaurant,176.72,1,176.72
10324,Fresh Veg,176.06,1,176.06
3965,Polar Bear,175.79,1,175.79
11484,Kolkata Famous Katti Rolls,175.58,1,175.58
4599,Kaayal,175.35,1,175.35
10346,Roll Over,175.19,1,175.19
11401,Food Feed Restaurant,174.99,1,174.99
12240,Punjabi Kitchen,174.94,1,174.94
2133,Kerala Panoor Restaurant,174.94,1,174.94
1264,Bangalir Rannaghar,174.86,1,174.86
9452,Sree Ganesh Fruit Juice Center,174.83,1,174.83
10225,Vishnu Garden,174.51,1,174.51
7159,Ambur Dum Biriyani,174.09,1,174.09
2221,The Flying Cup,173.93,2,86.97
10357,Sri Ganesh Fruit Juice Centre,173.82,1,173.82
8938,Yomama!!,173.76,1,173.76
54,Banashankari Donne Biriyani,173.66,1,173.66
6988,The Kitchen,173.63,1,173.63
8109,Crunch Pizzas,172.87,1,172.87
11538,Nandanavanam,172.82,1,172.82
842,Ambur Star Dum Biryani,172.71,1,172.71
4512,Taco Bell,172.55,1,172.55
2206,Mandya Gowdru Donne Biriyani,172.16,1,172.16
4017,Food Zone,171.84,1,171.84
11441,Kalkata Kati Roll,171.41,1,171.41
9533,Chetty's Coffee,171.41,1,171.41
691,Cakebuy,171.31,1,171.31
10841,Earthen Bowl,171.22,4,42.81
2424,Pabrai's Fresh & Naturelle Icecreams,171.08,2,85.54
9159,Sri Banashankari Donne Biriyani,170.92,1,170.92
10229,Shuchi Ruchi,170.72,1,170.72
7370,Upsouth,170.46,1,170.46
2003,Kesar Rajasthani Parotha Point,169.78,2,84.89
2442,Absolute Shawarma,169.75,2,84.88
10184,Ganesh Darshini,169.42,1,169.42
8141,Cake Palace,168.51,1,168.51
11248,The Real Mexican,168.14,1,168.14
116,K27 - The Pub,168.1,1,168.1
4977,Sardarji Londonwaley,167.78,1,167.78
4668,Rajwada Food,167.75,1,167.75
10272,The Fast Food,167.63,1,167.63
5188,Abhiruchi Hotel,167.55,1,167.55
11820,Udupi Upachar,167.19,1,167.19
10573,Kitchen Katta,166.77,1,166.77
5381,Howrah Bridge,166.07,1,166.07
402,Janahaar,165.87,1,165.87
2420,Deccan Kitchen,165.77,1,165.77
12028,Andal Mess,165.67,1,165.67
10686,Holige Mane,165.62,1,165.62
8770,Cafe Coffee Day,165.08,1,165.08
8096,McDonald's,165.06,1,165.06
10640,Sreeraj Lassi Bar,165.04,1,165.04
5126,South Tiffins,165.0,1,165.0
11091,Baskin Robbins,164.64,1,164.64
11395,Belly Doze,163.63,1,163.63
10964,Desi Vibes,163.35,1,163.35
6915,Choconut Cafe,163.33,1,163.33
3803,Lemon Rice,162.94,1,162.94
8060,Momo Rice Noodles,162.84,1,162.84
7733,New Delicacy,162.83,1,162.83
4255,Goli Vada Pav No. 1,162.75,1,162.75
9140,Baskin Robbins,162.55,1,162.55
5443,Meenu Oota Da Maane,162.39,1,162.39
1595,Pathaan Sir,162.36,1,162.36
9032,Sweet Truth,161.73,1,161.73
1963,The Bakery World,161.49,1,161.49
12428,Bhagini,161.42,1,161.42
705,New Mahesh Friends Food Corner,161.09,1,161.09
7848,Petoo,160.64,1,160.64
2855,Just Shawarma,160.48,1,160.48
9530,New Udupi Upahara,160.46,1,160.46
11908,Halli Mane Biriyani,160.3,1,160.3
670,Al-Bek,160.08,1,160.08
511,Sri Laxmi Venkateshwara Coffee Bar,159.78,1,159.78
2487,Rajtilak Sweets,159.55,1,159.55
8653,7 Hills Andhra Mess,159.47,1,159.47
6059,Shri Ram Sweet Centre,159.4,2,79.7
10391,Jay Bhavani Vadapav,159.21,1,159.21
7778,KafeKombos,159.19,1,159.19
2643,La-Pizza,159.05,1,159.05
3149,Goli Vada Pav No. 1,158.6,1,158.6
1637,Parkview,158.12,1,158.12
8214,Cafe Soy,157.88,1,157.88
2125,BOX8- Desi Meals,157.42,1,157.42
7295,7 to 11 Food Court,157.11,1,157.11
4713,Aashirvaad Restaurant,156.92,1,156.92
9043,Big Chicken,156.88,1,156.88
682,Nellore Bhojanam,156.79,1,156.79
8973,Leon's Take Away,156.68,1,156.68
2844,Ambur Star Biryani,156.66,1,156.66
6611,Five Star Chicken,156.6,1,156.6
5076,Samosa Singh,156.34,1,156.34
10267,Sweet Truth,156.27,1,156.27
10520,Kudla - Coraltree,156.09,1,156.09
6594,Bawarchi Restaurant,156.0,1,156.0
764,C. K. Mega Hot Food,155.84,1,155.84
2568,Lovely Knights,155.53,1,155.53
9405,Sandesh,155.29,1,155.29
11276,A2B - Adyar Ananda Bhavan,155.22,1,155.22
4566,Swad-Deshi Restaurant,155.14,1,155.14
9134,Regency Park,154.85,1,154.85
8875,SV Juice Corner,154.81,2,77.41
4527,Kudil Kerala Kitchen,154.71,2,77.36
3952,Tim Cafe,154.58,1,154.58
9616,Mubarak Hotel,154.54,2,77.27
788,Pathaan Sir,154.35,1,154.35
5296,New Gongura Grand,154.33,1,154.33
12232,Gali Parathae Wali,154.27,1,154.27
3777,Nisarga Garden,154.02,1,154.02
1336,Pumpkin Food Workshop,154.02,1,154.02
10169,Barista,153.81,1,153.81
1397,New Kabab Plaza,153.55,1,153.55
3212,Ghar Ka Bhojan,152.89,1,152.89
11305,Just@99,152.58,1,152.58
9175,Cafezone,152.44,2,76.22
9015,Dunkin' Donuts,152.44,1,152.44
9267,Eat Well,152.35,1,152.35
10217,Kaati Zone,152.22,1,152.22
913,Punjabi Corner,152.21,1,152.21
916,Ambara Gardenia,152.19,1,152.19
8482,CakeWalk,152.08,1,152.08
9551,Bite and Pipes,151.86,1,151.86
6736,Apsara Ice Cream,151.82,1,151.82
3757,Murugan Mess,151.77,1,151.77
10385,Maiyas,151.38,2,75.69
454,Rasoi,151.29,1,151.29
7054,Sree Krishna Sagar Greens,150.91,1,150.91
8089,Sabari Juice Junction,150.5,1,150.5
616,Cafe Kabana,150.3,1,150.3
8780,MDP Coffee House,150.24,2,75.12
12112,Curries And Pickles,150.18,1,150.18
10851,Chai Point,149.46,1,149.46
4499,Chinese Street,149.06,1,149.06
9547,Food Star,148.88,1,148.88
8153,GMT - Gelateria Montecatini Terme,148.87,1,148.87
104,Coffee Shopee,148.82,1,148.82
1037,New Royal Treat,148.75,1,148.75
1911,Al-Madina Restaurant,148.67,1,148.67
10911,Flavours24,148.35,1,148.35
10636,Bun World,148.23,1,148.23
6649,True South,148.13,1,148.13
5240,Fillers,148.01,1,148.01
12027,Petuk,147.98,1,147.98
2022,NV Naidu Hotel,147.94,1,147.94
7458,Blk Plus Wht,147.91,1,147.91
